Date;Sous-compte;Libelle;Debit;Credit;Reference;CODE
23/02/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20230223;BNI
23/02/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20230223;BNI
23/02/2023;531001;Paiement salaires;0;580000;SALAIRE-20230223;BNI
25/02/2023;605004;Jirama;29800;0;JIRAMA-20230225;BNI
25/02/2023;531001;Jirama;0;29800;JIRAMA-20230225;BNI
28/02/2023;607001;Achat fournitures bureau;118000;0;FOURN-20230228;BNI
28/02/2023;401001;Achat fournitures bureau;0;118000;FOURN-20230228;BNI
02/03/2023;401001;Règlement fournisseur;118000;0;REG-FOURN-20230302;BNI
02/03/2023;531001;Règlement fournisseur;0;118000;REG-FOURN-20230302;BNI
01/03/2023;601006;Achat legumes;13500;0;CANTINE-20230301;BNI
01/03/2023;531001;Achat legumes;0;13500;CANTINE-20230301;BNI
02/03/2023;601008;Achat viande;16500;0;CANTINE-20230302;BNI
02/03/2023;531001;Achat viande;0;16500;CANTINE-20230302;BNI
03/03/2023;601009;Achat gouter;5800;0;CANTINE-20230303;BNI
03/03/2023;531001;Achat gouter;0;5800;CANTINE-20230303;BNI
06/03/2023;601006;Achat legumes;14000;0;CANTINE-20230306;BNI
06/03/2023;531001;Achat legumes;0;14000;CANTINE-20230306;BNI
07/03/2023;601008;Achat viande;17000;0;CANTINE-20230307;BNI
07/03/2023;531001;Achat viande;0;17000;CANTINE-20230307;BNI
08/03/2023;601009;Achat gouter;6000;0;CANTINE-20230308;BNI
08/03/2023;531001;Achat gouter;0;6000;CANTINE-20230308;BNI
09/03/2023;601006;Achat legumes;14500;0;CANTINE-20230309;BNI
09/03/2023;531001;Achat legumes;0;14500;CANTINE-20230309;BNI
10/03/2023;601008;Achat viande;17500;0;CANTINE-20230310;BNI
10/03/2023;531001;Achat viande;0;17500;CANTINE-20230310;BNI
13/03/2023;601009;Achat gouter;6200;0;CANTINE-20230313;BNI
13/03/2023;531001;Achat gouter;0;6200;CANTINE-20230313;BNI
14/03/2023;601006;Achat legumes;14800;0;CANTINE-20230314;BNI
14/03/2023;531001;Achat legumes;0;14800;CANTINE-20230314;BNI
15/03/2023;601008;Achat viande;17800;0;CANTINE-20230315;BNI
15/03/2023;531001;Achat viande;0;17800;CANTINE-20230315;BNI
16/03/2023;601009;Achat gouter;6400;0;CANTINE-20230316;BNI
16/03/2023;531001;Achat gouter;0;6400;CANTINE-20230316;BNI
17/03/2023;601006;Achat legumes;15000;0;CANTINE-20230317;BNI
17/03/2023;531001;Achat legumes;0;15000;CANTINE-20230317;BNI
20/03/2023;706001;Ecolage divers élèves;0;1510000;ECOL-20230320;BNI
20/03/2023;531001;Ecolage divers élèves;1510000;0;ECOL-20230320;BNI
23/03/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20230323;BNI
23/03/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20230323;BNI
23/03/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20230323;BNI
23/03/2023;531001;Paiement salaires;0;580000;SALAIRE-20230323;BNI
25/03/2023;605004;Jirama;31200;0;JIRAMA-20230325;BNI
25/03/2023;531001;Jirama;0;31200;JIRAMA-20230325;BNI
29/03/2023;605002;Achat matériel éducatif;132000;0;FOURN-20230329;BNI
29/03/2023;401001;Achat matériel éducatif;0;132000;FOURN-20230329;BNI
31/03/2023;401001;Règlement fournisseur;132000;0;REG-FOURN-20230331;BNI
31/03/2023;531001;Règlement fournisseur;0;132000;REG-FOURN-20230331;BNI
03/04/2023;601006;Achat legumes;14200;0;CANTINE-20230403;BNI
03/04/2023;531001;Achat legumes;0;14200;CANTINE-20230403;BNI
04/04/2023;601008;Achat viande;17200;0;CANTINE-20230404;BNI
04/04/2023;531001;Achat viande;0;17200;CANTINE-20230404;BNI
05/04/2023;601009;Achat gouter;6500;0;CANTINE-20230405;BNI
05/04/2023;531001;Achat gouter;0;6500;CANTINE-20230405;BNI
06/04/2023;601006;Achat legumes;14600;0;CANTINE-20230406;BNI
06/04/2023;531001;Achat legumes;0;14600;CANTINE-20230406;BNI
07/04/2023;601008;Achat viande;17600;0;CANTINE-20230407;BNI
07/04/2023;531001;Achat viande;0;17600;CANTINE-20230407;BNI
10/04/2023;601009;Achat gouter;6700;0;CANTINE-20230410;BNI
10/04/2023;531001;Achat gouter;0;6700;CANTINE-20230410;BNI
11/04/2023;601006;Achat legumes;14900;0;CANTINE-20230411;BNI
11/04/2023;531001;Achat legumes;0;14900;CANTINE-20230411;BNI
12/04/2023;601008;Achat viande;17900;0;CANTINE-20230412;BNI
12/04/2023;531001;Achat viande;0;17900;CANTINE-20230412;BNI
13/04/2023;601009;Achat gouter;6900;0;CANTINE-20230413;BNI
13/04/2023;531001;Achat gouter;0;6900;CANTINE-20230413;BNI
14/04/2023;601006;Achat legumes;15200;0;CANTINE-20230414;BNI
14/04/2023;531001;Achat legumes;0;15200;CANTINE-20230414;BNI
17/04/2023;601008;Achat viande;18200;0;CANTINE-20230417;BNI
17/04/2023;531001;Achat viande;0;18200;CANTINE-20230417;BNI
18/04/2023;601009;Achat gouter;7100;0;CANTINE-20230418;BNI
18/04/2023;531001;Achat gouter;0;7100;CANTINE-20230418;BNI
20/04/2023;706001;Ecolage divers élèves;0;1530000;ECOL-20230420;BNI
20/04/2023;531001;Ecolage divers élèves;1530000;0;ECOL-20230420;BNI
24/04/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20230424;BNI
24/04/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20230424;BNI
24/04/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20230424;BNI
24/04/2023;531001;Paiement salaires;0;580000;SALAIRE-20230424;BNI
25/04/2023;605004;Jirama;32500;0;JIRAMA-20230425;BNI
25/04/2023;531001;Jirama;0;32500;JIRAMA-20230425;BNI
28/04/2023;607002;Achat fournitures pédagogiques;127000;0;FOURN-20230428;BNI
28/04/2023;401001;Achat fournitures pédagogiques;0;127000;FOURN-20230428;BNI
30/04/2023;401001;Règlement fournisseur;127000;0;REG-FOURN-20230430;BNI
30/04/2023;531001;Règlement fournisseur;0;127000;REG-FOURN-20230430;BNI
02/05/2023;601006;Achat legumes;14800;0;CANTINE-20230502;BNI
02/05/2023;531001;Achat legumes;0;14800;CANTINE-20230502;BNI
03/05/2023;601008;Achat viande;17800;0;CANTINE-20230503;BNI
03/05/2023;531001;Achat viande;0;17800;CANTINE-20230503;BNI
04/05/2023;601009;Achat gouter;7200;0;CANTINE-20230504;BNI
04/05/2023;531001;Achat gouter;0;7200;CANTINE-20230504;BNI
05/05/2023;601006;Achat legumes;15100;0;CANTINE-20230505;BNI
05/05/2023;531001;Achat legumes;0;15100;CANTINE-20230505;BNI
08/05/2023;601008;Achat viande;18100;0;CANTINE-20230508;BNI
08/05/2023;531001;Achat viande;0;18100;CANTINE-20230508;BNI
09/05/2023;601009;Achat gouter;7400;0;CANTINE-20230509;BNI
09/05/2023;531001;Achat gouter;0;7400;CANTINE-20230509;BNI
10/05/2023;601006;Achat legumes;15400;0;CANTINE-20230510;BNI
10/05/2023;531001;Achat legumes;0;15400;CANTINE-20230510;BNI
11/05/2023;601008;Achat viande;18400;0;CANTINE-20230511;BNI
11/05/2023;531001;Achat viande;0;18400;CANTINE-20230511;BNI
12/05/2023;601009;Achat gouter;7600;0;CANTINE-20230512;BNI
12/05/2023;531001;Achat gouter;0;7600;CANTINE-20230512;BNI
15/05/2023;601006;Achat legumes;15700;0;CANTINE-20230515;BNI
15/05/2023;531001;Achat legumes;0;15700;CANTINE-20230515;BNI
16/05/2023;601008;Achat viande;18700;0;CANTINE-20230516;BNI
16/05/2023;531001;Achat viande;0;18700;CANTINE-20230516;BNI
17/05/2023;601009;Achat gouter;7800;0;CANTINE-20230517;BNI
17/05/2023;531001;Achat gouter;0;7800;CANTINE-20230517;BNI
20/05/2023;706001;Ecolage divers élèves;0;1550000;ECOL-20230520;BNI
20/05/2023;531001;Ecolage divers élèves;1550000;0;ECOL-20230520;BNI
23/05/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20230523;BNI
23/05/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20230523;BNI
23/05/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20230523;BNI
23/05/2023;531001;Paiement salaires;0;580000;SALAIRE-20230523;BNI
25/05/2023;605004;Jirama;33800;0;JIRAMA-20230525;BNI
25/05/2023;531001;Jirama;0;33800;JIRAMA-20230525;BNI
29/05/2023;601001;Achat fournitures scolaires;140000;0;FOURN-20230529;BNI
29/05/2023;401001;Achat fournitures scolaires;0;140000;FOURN-20230529;BNI
31/05/2023;401001;Règlement fournisseur;140000;0;REG-FOURN-20230531;BNI
31/05/2023;531001;Règlement fournisseur;0;140000;REG-FOURN-20230531;BNI
01/06/2023;601006;Achat legumes;15500;0;CANTINE-20230601;BNI
01/06/2023;531001;Achat legumes;0;15500;CANTINE-20230601;BNI
02/06/2023;601008;Achat viande;18500;0;CANTINE-20230602;BNI
02/06/2023;531001;Achat viande;0;18500;CANTINE-20230602;BNI
05/06/2023;601009;Achat gouter;8000;0;CANTINE-20230605;BNI
05/06/2023;531001;Achat gouter;0;8000;CANTINE-20230605;BNI
06/06/2023;601006;Achat legumes;15800;0;CANTINE-20230606;BNI
06/06/2023;531001;Achat legumes;0;15800;CANTINE-20230606;BNI
07/06/2023;601008;Achat viande;18800;0;CANTINE-20230607;BNI
07/06/2023;531001;Achat viande;0;18800;CANTINE-20230607;BNI
08/06/2023;601009;Achat gouter;8200;0;CANTINE-20230608;BNI
08/06/2023;531001;Achat gouter;0;8200;CANTINE-20230608;BNI
09/06/2023;601006;Achat legumes;16100;0;CANTINE-20230609;BNI
09/06/2023;531001;Achat legumes;0;16100;CANTINE-20230609;BNI
12/06/2023;601008;Achat viande;19100;0;CANTINE-20230612;BNI
12/06/2023;531001;Achat viande;0;19100;CANTINE-20230612;BNI
13/06/2023;601009;Achat gouter;8400;0;CANTINE-20230613;BNI
13/06/2023;531001;Achat gouter;0;8400;CANTINE-20230613;BNI
14/06/2023;601006;Achat legumes;16400;0;CANTINE-20230614;BNI
14/06/2023;531001;Achat legumes;0;16400;CANTINE-20230614;BNI
15/06/2023;601008;Achat viande;19400;0;CANTINE-20230615;BNI
15/06/2023;531001;Achat viande;0;19400;CANTINE-20230615;BNI
16/06/2023;601009;Achat gouter;8600;0;CANTINE-20230616;BNI
16/06/2023;531001;Achat gouter;0;8600;CANTINE-20230616;BNI
20/06/2023;706001;Ecolage divers élèves;0;1570000;ECOL-20230620;BNI
20/06/2023;531001;Ecolage divers élèves;1570000;0;ECOL-20230620;BNI
23/06/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20230623;BNI
23/06/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20230623;BNI
23/06/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20230623;BNI
23/06/2023;531001;Paiement salaires;0;580000;SALAIRE-20230623;BNI
25/06/2023;605004;Jirama;35200;0;JIRAMA-20230625;BNI
25/06/2023;531001;Jirama;0;35200;JIRAMA-20230625;BNI
28/06/2023;607001;Achat fournitures bureau;129000;0;FOURN-20230628;BNI
28/06/2023;401001;Achat fournitures bureau;0;129000;FOURN-20230628;BNI
30/06/2023;401001;Règlement fournisseur;129000;0;REG-FOURN-20230630;BNI
30/06/2023;531001;Règlement fournisseur;0;129000;REG-FOURN-20230630;BNI
03/07/2023;601006;Achat legumes;16200;0;CANTINE-20230703;BNI
03/07/2023;531001;Achat legumes;0;16200;CANTINE-20230703;BNI
04/07/2023;601008;Achat viande;19200;0;CANTINE-20230704;BNI
04/07/2023;531001;Achat viande;0;19200;CANTINE-20230704;BNI
05/07/2023;601009;Achat gouter;8800;0;CANTINE-20230705;BNI
05/07/2023;531001;Achat gouter;0;8800;CANTINE-20230705;BNI
06/07/2023;601006;Achat legumes;16500;0;CANTINE-20230706;BNI
06/07/2023;531001;Achat legumes;0;16500;CANTINE-20230706;BNI
07/07/2023;601008;Achat viande;19500;0;CANTINE-20230707;BNI
07/07/2023;531001;Achat viande;0;19500;CANTINE-20230707;BNI
10/07/2023;601009;Achat gouter;9000;0;CANTINE-20230710;BNI
10/07/2023;531001;Achat gouter;0;9000;CANTINE-20230710;BNI
11/07/2023;601006;Achat legumes;16800;0;CANTINE-20230711;BNI
11/07/2023;531001;Achat legumes;0;16800;CANTINE-20230711;BNI
12/07/2023;601008;Achat viande;19800;0;CANTINE-20230712;BNI
12/07/2023;531001;Achat viande;0;19800;CANTINE-20230712;BNI
13/07/2023;601009;Achat gouter;9200;0;CANTINE-20230713;BNI
13/07/2023;531001;Achat gouter;0;9200;CANTINE-20230713;BNI
14/07/2023;601006;Achat legumes;17100;0;CANTINE-20230714;BNI
14/07/2023;531001;Achat legumes;0;17100;CANTINE-20230714;BNI
17/07/2023;601008;Achat viande;20100;0;CANTINE-20230717;BNI
17/07/2023;531001;Achat viande;0;20100;CANTINE-20230717;BNI
18/07/2023;601009;Achat gouter;9400;0;CANTINE-20230718;BNI
18/07/2023;531001;Achat gouter;0;9400;CANTINE-20230718;BNI
20/07/2023;706001;Ecolage divers élèves;0;1590000;ECOL-20230720;BNI
20/07/2023;531001;Ecolage divers élèves;1590000;0;ECOL-20230720;BNI
24/07/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20230724;BNI
24/07/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20230724;BNI
24/07/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20230724;BNI
24/07/2023;531001;Paiement salaires;0;580000;SALAIRE-20230724;BNI
25/07/2023;605004;Jirama;36500;0;JIRAMA-20230725;BNI
25/07/2023;531001;Jirama;0;36500;JIRAMA-20230725;BNI
28/07/2023;605002;Achat matériel éducatif;135000;0;FOURN-20230728;BNI
28/07/2023;401001;Achat matériel éducatif;0;135000;FOURN-20230728;BNI
31/07/2023;401001;Règlement fournisseur;135000;0;REG-FOURN-20230731;BNI
31/07/2023;531001;Règlement fournisseur;0;135000;REG-FOURN-20230731;BNI
01/08/2023;601006;Achat legumes;17000;0;CANTINE-20230801;BNI
01/08/2023;531001;Achat legumes;0;17000;CANTINE-20230801;BNI
02/08/2023;601008;Achat viande;20000;0;CANTINE-20230802;BNI
02/08/2023;531001;Achat viande;0;20000;CANTINE-20230802;BNI
03/08/2023;601009;Achat gouter;9600;0;CANTINE-20230803;BNI
03/08/2023;531001;Achat gouter;0;9600;CANTINE-20230803;BNI
04/08/2023;601006;Achat legumes;17300;0;CANTINE-20230804;BNI
04/08/2023;531001;Achat legumes;0;17300;CANTINE-20230804;BNI
07/08/2023;601008;Achat viande;20300;0;CANTINE-20230807;BNI
07/08/2023;531001;Achat viande;0;20300;CANTINE-20230807;BNI
08/08/2023;601009;Achat gouter;9800;0;CANTINE-20230808;BNI
08/08/2023;531001;Achat gouter;0;9800;CANTINE-20230808;BNI
09/08/2023;601006;Achat legumes;17600;0;CANTINE-20230809;BNI
09/08/2023;531001;Achat legumes;0;17600;CANTINE-20230809;BNI
10/08/2023;601008;Achat viande;20600;0;CANTINE-20230810;BNI
10/08/2023;531001;Achat viande;0;20600;CANTINE-20230810;BNI
11/08/2023;601009;Achat gouter;10000;0;CANTINE-20230811;BNI
11/08/2023;531001;Achat gouter;0;10000;CANTINE-20230811;BNI
14/08/2023;601006;Achat legumes;17900;0;CANTINE-20230814;BNI
14/08/2023;531001;Achat legumes;0;17900;CANTINE-20230814;BNI
15/08/2023;601008;Achat viande;20900;0;CANTINE-20230815;BNI
15/08/2023;531001;Achat viande;0;20900;CANTINE-20230815;BNI
16/08/2023;601009;Achat gouter;10200;0;CANTINE-20230816;BNI
16/08/2023;531001;Achat gouter;0;10200;CANTINE-20230816;BNI
20/08/2023;706001;Ecolage divers élèves;0;1610000;ECOL-20230820;BNI
20/08/2023;531001;Ecolage divers élèves;1610000;0;ECOL-20230820;BNI
23/08/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20230823;BNI
23/08/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20230823;BNI
23/08/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20230823;BNI
23/08/2023;531001;Paiement salaires;0;580000;SALAIRE-20230823;BNI
25/08/2023;605004;Jirama;37800;0;JIRAMA-20230825;BNI
25/08/2023;531001;Jirama;0;37800;JIRAMA-20230825;BNI
29/08/2023;607002;Achat fournitures pédagogiques;142000;0;FOURN-20230829;BNI
29/08/2023;401001;Achat fournitures pédagogiques;0;142000;FOURN-20230829;BNI
31/08/2023;401001;Règlement fournisseur;142000;0;REG-FOURN-20230831;BNI
31/08/2023;531001;Règlement fournisseur;0;142000;REG-FOURN-20230831;BNI
01/09/2023;601006;Achat legumes;17800;0;CANTINE-20230901;BNI
01/09/2023;531001;Achat legumes;0;17800;CANTINE-20230901;BNI
04/09/2023;601008;Achat viande;20800;0;CANTINE-20230904;BNI
04/09/2023;531001;Achat viande;0;20800;CANTINE-20230904;BNI
05/09/2023;601009;Achat gouter;10400;0;CANTINE-20230905;BNI
05/09/2023;531001;Achat gouter;0;10400;CANTINE-20230905;BNI
06/09/2023;601006;Achat legumes;18100;0;CANTINE-20230906;BNI
06/09/2023;531001;Achat legumes;0;18100;CANTINE-20230906;BNI
07/09/2023;601008;Achat viande;21100;0;CANTINE-20230907;BNI
07/09/2023;531001;Achat viande;0;21100;CANTINE-20230907;BNI
08/09/2023;601009;Achat gouter;10600;0;CANTINE-20230908;BNI
08/09/2023;531001;Achat gouter;0;10600;CANTINE-20230908;BNI
11/09/2023;601006;Achat legumes;18400;0;CANTINE-20230911;BNI
11/09/2023;531001;Achat legumes;0;18400;CANTINE-20230911;BNI
12/09/2023;601008;Achat viande;21400;0;CANTINE-20230912;BNI
12/09/2023;531001;Achat viande;0;21400;CANTINE-20230912;BNI
13/09/2023;601009;Achat gouter;10800;0;CANTINE-20230913;BNI
13/09/2023;531001;Achat gouter;0;10800;CANTINE-20230913;BNI
14/09/2023;601006;Achat legumes;18700;0;CANTINE-20230914;BNI
14/09/2023;531001;Achat legumes;0;18700;CANTINE-20230914;BNI
15/09/2023;601008;Achat viande;21700;0;CANTINE-20230915;BNI
15/09/2023;531001;Achat viande;0;21700;CANTINE-20230915;BNI
18/09/2023;601009;Achat gouter;11000;0;CANTINE-20230918;BNI
18/09/2023;531001;Achat gouter;0;11000;CANTINE-20230918;BNI
20/09/2023;706001;Ecolage divers élèves;0;1630000;ECOL-20230920;BNI
20/09/2023;531001;Ecolage divers élèves;1630000;0;ECOL-20230920;BNI
25/09/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20230925;BNI
25/09/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20230925;BNI
25/09/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20230925;BNI
25/09/2023;531001;Paiement salaires;0;580000;SALAIRE-20230925;BNI
26/09/2023;605004;Jirama;39200;0;JIRAMA-20230926;BNI
26/09/2023;531001;Jirama;0;39200;JIRAMA-20230926;BNI
28/09/2023;601001;Achat fournitures scolaires;148000;0;FOURN-20230928;BNI
28/09/2023;401001;Achat fournitures scolaires;0;148000;FOURN-20230928;BNI
30/09/2023;401001;Règlement fournisseur;148000;0;REG-FOURN-20230930;BNI
30/09/2023;531001;Règlement fournisseur;0;148000;REG-FOURN-20230930;BNI
02/10/2023;601006;Achat legumes;18500;0;CANTINE-20231002;BNI
02/10/2023;531001;Achat legumes;0;18500;CANTINE-20231002;BNI
03/10/2023;601008;Achat viande;21500;0;CANTINE-20231003;BNI
03/10/2023;531001;Achat viande;0;21500;CANTINE-20231003;BNI
04/10/2023;601009;Achat gouter;11200;0;CANTINE-20231004;BNI
04/10/2023;531001;Achat gouter;0;11200;CANTINE-20231004;BNI
05/10/2023;601006;Achat legumes;18800;0;CANTINE-20231005;BNI
05/10/2023;531001;Achat legumes;0;18800;CANTINE-20231005;BNI
06/10/2023;601008;Achat viande;21800;0;CANTINE-20231006;BNI
06/10/2023;531001;Achat viande;0;21800;CANTINE-20231006;BNI
09/10/2023;601009;Achat gouter;11400;0;CANTINE-20231009;BNI
09/10/2023;531001;Achat gouter;0;11400;CANTINE-20231009;BNI
10/10/2023;601006;Achat legumes;19100;0;CANTINE-20231010;BNI
10/10/2023;531001;Achat legumes;0;19100;CANTINE-20231010;BNI
11/10/2023;601008;Achat viande;22100;0;CANTINE-20231011;BNI
11/10/2023;531001;Achat viande;0;22100;CANTINE-20231011;BNI
12/10/2023;601009;Achat gouter;11600;0;CANTINE-20231012;BNI
12/10/2023;531001;Achat gouter;0;11600;CANTINE-20231012;BNI
13/10/2023;601006;Achat legumes;19400;0;CANTINE-20231013;BNI
13/10/2023;531001;Achat legumes;0;19400;CANTINE-20231013;BNI
16/10/2023;601008;Achat viande;22400;0;CANTINE-20231016;BNI
16/10/2023;531001;Achat viande;0;22400;CANTINE-20231016;BNI
17/10/2023;601009;Achat gouter;11800;0;CANTINE-20231017;BNI
17/10/2023;531001;Achat gouter;0;11800;CANTINE-20231017;BNI
20/10/2023;706001;Ecolage divers élèves;0;1650000;ECOL-20231020;BNI
20/10/2023;531001;Ecolage divers élèves;1650000;0;ECOL-20231020;BNI
24/10/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20231024;BNI
24/10/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20231024;BNI
24/10/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20231024;BNI
24/10/2023;531001;Paiement salaires;0;580000;SALAIRE-20231024;BNI
25/10/2023;605004;Jirama;40500;0;JIRAMA-20231025;BNI
25/10/2023;531001;Jirama;0;40500;JIRAMA-20231025;BNI
27/10/2023;607001;Achat fournitures bureau;152000;0;FOURN-20231027;BNI
27/10/2023;401001;Achat fournitures bureau;0;152000;FOURN-20231027;BNI
31/10/2023;401001;Règlement fournisseur;152000;0;REG-FOURN-20231031;BNI
31/10/2023;531001;Règlement fournisseur;0;152000;REG-FOURN-20231031;BNI
01/11/2023;601006;Achat legumes;19200;0;CANTINE-20231101;BNI
01/11/2023;531001;Achat legumes;0;19200;CANTINE-20231101;BNI
02/11/2023;601008;Achat viande;22200;0;CANTINE-20231102;BNI
02/11/2023;531001;Achat viande;0;22200;CANTINE-20231102;BNI
03/11/2023;601009;Achat gouter;12000;0;CANTINE-20231103;BNI
03/11/2023;531001;Achat gouter;0;12000;CANTINE-20231103;BNI
06/11/2023;601006;Achat legumes;19500;0;CANTINE-20231106;BNI
06/11/2023;531001;Achat legumes;0;19500;CANTINE-20231106;BNI
07/11/2023;601008;Achat viande;22500;0;CANTINE-20231107;BNI
07/11/2023;531001;Achat viande;0;22500;CANTINE-20231107;BNI
08/11/2023;601009;Achat gouter;12200;0;CANTINE-20231108;BNI
